state,county,name,lat,lon
TN,Henry,"Henry, TN",36.325398,-88.300384
TN,Hickman,"Hickman, TN",35.802396,-87.467114
TN,Houston,"Houston, TN",36.285777,-87.705605
TN,Humphreys,"Humphreys, TN",36.04044,-87.790625
TN,Jackson,"Jackson, TN",36.354242,-85.674182
TN,Jefferson,"Jefferson, TN",36.048479,-83.440966
TN,Johnson,"Johnson, TN",36.453204,-81.861237
TN,Knox,"Knox, TN",35.992727,-83.937721
TN,Lake,"Lake, TN",36.333905,-89.485537
TN,Lauderdale,"Lauderdale, TN",35.762951,-89.627732
TN,Lawrence,"Lawrence, TN",35.220476,-87.396546
TN,Lewis,"Lewis, TN",35.523244,-87.496983
TN,Lincoln,"Lincoln, TN",35.142532,-86.593388
TN,Loudon,"Loudon, TN",35.73745,-84.316204
TN,McMinn,"McMinn, TN",35.424471,-84.619963
TN,McNairy,"McNairy, TN",35.175626,-88.564671
TN,Macon,"Macon, TN",36.537838,-86.001231
TN,Madison,"Madison, TN",35.606056,-88.833424
TN,Marion,"Marion, TN",35.133422,-85.618399
TN,Marshall,"Marshall, TN",35.468387,-86.765886
TN,Maury,"Maury, TN",35.615696,-87.077763
TN,Meigs,"Meigs, TN",35.503397,-84.823888
TN,Monroe,"Monroe, TN",35.447666,-84.249786
TN,Montgomery,"Montgomery, TN",36.500354,-87.380887
TN,Moore,"Moore, TN",35.288889,-86.358684
TN,Morgan,"Morgan, TN",36.138697,-84.639262
TN,Obion,"Obion, TN",36.358175,-89.150175
TN,Overton,"Overton, TN",36.34485,-85.283076
TN,Perry,"Perry, TN",35.659785,-87.877027
TN,Pickett,"Pickett, TN",36.559364,-85.075741
TN,Polk,"Polk, TN",35.109437,-84.541112
TN,Putnam,"Putnam, TN",36.140807,-85.496928
TN,Rhea,"Rhea, TN",35.600587,-84.949552
TN,Roane,"Roane, TN",35.847472,-84.523861
TN,Robertson,"Robertson, TN",36.52753,-86.869377
TN,Rutherford,"Rutherford, TN",35.843369,-86.417213
TN,Scott,"Scott, TN",36.437239,-84.498386
TN,Sequatchie,"Sequatchie, TN",35.372335,-85.410344
TN,Sevier,"Sevier, TN",35.791284,-83.521955
TN,Shelby,"Shelby, TN",35.183794,-89.895397
TN,Smith,"Smith, TN",36.25565,-85.942078
TN,Stewart,"Stewart, TN",36.511756,-87.851548
TN,Sullivan,"Sullivan, TN",36.510212,-82.299397
TN,Sumner,"Sumner, TN",36.470015,-86.458517
TN,Tipton,"Tipton, TN",35.500297,-89.763708
TN,Trousdale,"Trousdale, TN",36.39303,-86.156691
TN,Unicoi,"Unicoi, TN",36.100215,-82.418245
TN,Union,"Union, TN",36.28414,-83.836088
TN,Van Buren,"Van Buren, TN",35.699245,-85.458411
TN,Warren,"Warren, TN",35.678282,-85.777363
TN,Washington,"Washington, TN",36.295665,-82.495037
TN,Wayne,"Wayne, TN",35.242687,-87.819703
TN,Weakley,"Weakley, TN",36.303523,-88.720785
TN,White,"White, TN",35.927062,-85.455766
TN,Williamson,"Williamson, TN",35.894972,-86.896958
TN,Wilson,"Wilson, TN",36.148476,-86.29021
TX,Anderson,"Anderson, TX",31.841266,-95.661744
TX,Andrews,"Andrews, TX",32.312258,-102.640206
TX,Angelina,"Angelina, TX",31.251951,-94.611056
TX,Aransas,"Aransas, TX",28.104225,-96.977983
TX,Archer,"Archer, TX",33.616305,-98.687267
TX,Armstrong,"Armstrong, TX",34.964179,-101.356636
TX,Atascosa,"Atascosa, TX",28.894296,-98.528187
TX,Austin,"Austin, TX",29.891901,-96.27017
TX,Bailey,"Bailey, TX",34.067521,-102.830345
TX,Bandera,"Bandera, TX",29.755748,-99.260682
TX,Bastrop,"Bastrop, TX",30.103128,-97.311859
TX,Baylor,"Baylor, TX",33.618172,-99.197228
TX,Bee,"Bee, TX",28.416077,-97.742586
TX,Bell,"Bell, TX",31.04211,-97.481921
TX,Bexar,"Bexar, TX",29.448671,-98.520147
TX,Blanco,"Blanco, TX",30.265605,-98.399977
TX,Borden,"Borden, TX",32.744062,-101.433033
TX,Bosque,"Bosque, TX",31.900764,-97.637632
TX,Bowie,"Bowie, TX",33.446051,-94.422375
TX,Brazoria,"Brazoria, TX",29.167818,-95.434647
TX,Brazos,"Brazos, TX",30.656725,-96.302389
TX,Brewster,"Brewster, TX",29.808997,-103.252458
TX,Briscoe,"Briscoe, TX",34.525173,-101.205893
TX,Brooks,"Brooks, TX",27.034994,-98.215276
TX,Brown,"Brown, TX",31.764103,-98.99847
TX,Burleson,"Burleson, TX",30.493487,-96.622091
TX,Burnet,"Burnet, TX",30.789616,-98.201195
TX,Caldwell,"Caldwell, TX",29.840422,-97.631097
TX,Calhoun,"Calhoun, TX",28.445366,-96.5833
TX,Callahan,"Callahan, TX",32.29315,-99.372249
TX,Cameron,"Cameron, TX",26.102923,-97.478958
TX,Camp,"Camp, TX",32.974581,-94.979085
TX,Carson,"Carson, TX",35.405496,-101.355356
TX,Cass,"Cass, TX",33.083698,-94.357579
TX,Castro,"Castro, TX",34.533621,-102.258786
TX,Chambers,"Chambers, TX",29.703933,-94.668875
TX,Cherokee,"Cherokee, TX",31.843859,-95.156504
TX,Childress,"Childress, TX",34.529337,-100.208336
TX,Clay,"Clay, TX",33.785904,-98.212918
TX,Cochran,"Cochran, TX",33.60844,-102.830449
TX,Coke,"Coke, TX",31.877105,-100.635236
TX,Coleman,"Coleman, TX",31.914205,-99.346622
TX,Collin,"Collin, TX",33.193885,-96.578153
TX,Collingsworth,"Collingsworth, TX",34.963358,-100.272135
TX,Colorado,"Colorado, TX",29.595908,-96.508389
TX,Comal,"Comal, TX",29.803019,-98.255201
TX,Comanche,"Comanche, TX",31.951645,-98.549617
TX,Concho,"Concho, TX",31.318865,-99.863648
TX,Cooke,"Cooke, TX",33.639169,-97.210372
TX,Coryell,"Coryell, TX",31.391177,-97.798022
TX,Cottle,"Cottle, TX",34.091906,-100.276442
TX,Crane,"Crane, TX",31.422797,-102.487774
TX,Crockett,"Crockett, TX",30.717532,-101.404211
TX,Crosby,"Crosby, TX",33.609144,-101.29871
TX,Culberson,"Culberson, TX",31.445909,-104.526945
TX,Dallam,"Dallam, TX",36.28637,-102.59402
TX,Dallas,"Dallas, TX",32.766987,-96.778424
TX,Dawson,"Dawson, TX",32.741934,-101.947322
TX,Deaf Smith,"Deaf Smith, TX",34.940766,-102.607564
TX,Delta,"Delta, TX",33.385933,-95.67335
TX,Denton,"Denton, TX",33.205005,-97.119046
TX,DeWitt,"DeWitt, TX",29.082342,-97.361656
TX,Dickens,"Dickens, TX",33.614666,-100.786095
TX,Dimmit,"Dimmit, TX",28.423587,-99.765871
TX,Donley,"Donley, TX",34.955036,-100.815846
TX,Duval,"Duval, TX",27.681123,-98.497393
TX,Eastland,"Eastland, TX",32.324645,-98.83656
TX,Ector,"Ector, TX",31.865301,-102.542507
TX,Edwards,"Edwards, TX",29.985877,-100.307373
TX,Ellis,"Ellis, TX",32.347279,-96.798336
TX,El Paso,"El Paso, TX",31.766403,-106.241391
TX,Erath,"Erath, TX",32.238136,-98.222377
TX,Falls,"Falls, TX",31.25193,-96.934128
TX,Fannin,"Fannin, TX",33.591161,-96.104988
TX,Fayette,"Fayette, TX",29.877886,-96.921231
TX,Fisher,"Fisher, TX",32.740473,-100.40312
TX,Floyd,"Floyd, TX",34.073731,-101.303274
TX,Foard,"Foard, TX",33.980404,-99.777427
TX,Fort Bend,"Fort Bend, TX",29.526602,-95.771015
TX,Franklin,"Franklin, TX",33.175846,-95.219066
TX,Freestone,"Freestone, TX",31.701654,-96.144237
TX,Frio,"Frio, TX",28.869334,-99.108788
TX,Gaines,"Gaines, TX",32.743942,-102.631562
TX,Galveston,"Galveston, TX",29.228706,-94.894865
TX,Garza,"Garza, TX",33.183792,-101.301134
TX,Gillespie,"Gillespie, TX",30.32639,-98.942106
TX,Glasscock,"Glasscock, TX",31.868591,-101.528971
TX,Goliad,"Goliad, TX",28.6607,-97.430415
TX,Gonzales,"Gonzales, TX",29.468704,-97.477738
TX,Gray,"Gray, TX",35.402542,-100.812374
TX,Grayson,"Grayson, TX",33.624508,-96.675699
TX,Gregg,"Gregg, TX",32.486397,-94.816276
TX,Grimes,"Grimes, TX",30.543231,-95.988082
TX,Guadalupe,"Guadalupe, TX",29.583208,-97.949027
TX,Hale,"Hale, TX",34.068436,-101.822888
TX,Hall,"Hall, TX",34.453189,-100.576343
TX,Hamilton,"Hamilton, TX",31.706982,-98.111794
TX,Hansford,"Hansford, TX",36.272847,-101.35693
TX,Hardeman,"Hardeman, TX",34.289904,-99.745697
TX,Hardin,"Hardin, TX",30.329612,-94.393149
TX,Harris,"Harris, TX",29.857273,-95.393037
TX,Harrison,"Harrison, TX",32.547993,-94.374425
TX,Hartley,"Hartley, TX",35.840244,-102.610047
TX,Haskell,"Haskell, TX",33.175965,-99.730773
TX,Hays,"Hays, TX",30.061225,-98.029267
TX,Hemphill,"Hemphill, TX",35.816237,-100.284807
TX,Henderson,"Henderson, TX",32.211633,-95.853418
TX,Hidalgo,"Hidalgo, TX",26.396384,-98.18099
TX,Hill,"Hill, TX",31.98224,-97.129886
TX,Hockley,"Hockley, TX",33.605932,-102.343398
TX,Hood,"Hood, TX",32.430149,-97.831677
TX,Hopkins,"Hopkins, TX",33.148959,-95.565194
TX,Houston,"Houston, TX",31.323036,-95.4216
TX,Howard,"Howard, TX",32.303583,-101.43853
TX,Hudspeth,"Hudspeth, TX",31.450868,-105.377549
TX,Hunt,"Hunt, TX",33.123438,-96.083807
TX,Hutchinson,"Hutchinson, TX",35.837047,-101.362746
TX,Irion,"Irion, TX",31.303424,-100.981304
TX,Jack,"Jack, TX",33.232277,-98.171902
TX,Jackson,"Jackson, TX",28.959802,-96.58908
TX,Jasper,"Jasper, TX",30.752932,-94.022294
TX,Jeff Davis,"Jeff Davis, TX",30.617087,-104.18786
TX,Jefferson,"Jefferson, TX",29.854,-94.149331
TX,Jim Hogg,"Jim Hogg, TX",27.041212,-98.700127
TX,Jim Wells,"Jim Wells, TX",27.733516,-98.090814
TX,Johnson,"Johnson, TX",32.379511,-97.364823
TX,Jones,"Jones, TX",32.743709,-99.87443
TX,Karnes,"Karnes, TX",28.907618,-97.860767
TX,Kaufman,"Kaufman, TX",32.598944,-96.288378
TX,Kendall,"Kendall, TX",29.944524,-98.711094
TX,Kenedy,"Kenedy, TX",26.890232,-97.591233
TX,Kent,"Kent, TX",33.18478,-100.76972
TX,Kerr,"Kerr, TX",30.053928,-99.351968
TX,Kimble,"Kimble, TX",30.479472,-99.746396
TX,King,"King, TX",33.614159,-100.250548
TX,Kinney,"Kinney, TX",29.347087,-100.4177
TX,Kleberg,"Kleberg, TX",27.438735,-97.66062
TX,Knox,"Knox, TX",33.616657,-99.747112
TX,Lamar,"Lamar, TX",33.667263,-95.570348
TX,Lamb,"Lamb, TX",34.068862,-102.348018
TX,Lampasas,"Lampasas, TX",31.196731,-98.240889
TX,La Salle,"La Salle, TX",28.351098,-99.096774
TX,Lavaca,"Lavaca, TX",29.382578,-96.923633
TX,Lee,"Lee, TX",30.321105,-96.976365
TX,Leon,"Leon, TX",31.300493,-95.995622
TX,Liberty,"Liberty, TX",30.162189,-94.822682
TX,Limestone,"Limestone, TX",31.547543,-96.593623
TX,Lipscomb,"Lipscomb, TX",36.2802,-100.272683
TX,Live Oak,"Live Oak, TX",28.351535,-98.126961
TX,Llano,"Llano, TX",30.707585,-98.68469
TX,Loving,"Loving, TX",31.844936,-103.561229
TX,Lubbock,"Lubbock, TX",33.611469,-101.819944
TX,Lynn,"Lynn, TX",33.178412,-101.818493
TX,McCulloch,"McCulloch, TX",31.205477,-99.359856
TX,McLennan,"McLennan, TX",31.549493,-97.201472
TX,McMullen,"McMullen, TX",28.384922,-98.578853
TX,Madison,"Madison, TX",30.966878,-95.930372
TX,Marion,"Marion, TX",32.797757,-94.357673
TX,Martin,"Martin, TX",32.30983,-101.961836
TX,Mason,"Mason, TX",30.703232,-99.237608
TX,Matagorda,"Matagorda, TX",28.783341,-95.997755
TX,Maverick,"Maverick, TX",28.745217,-100.311368
TX,Medina,"Medina, TX",29.353661,-99.111085
TX,Menard,"Menard, TX",30.883707,-99.854936
TX,Midland,"Midland, TX",31.870896,-102.024326
TX,Milam,"Milam, TX",30.791242,-96.984395
TX,Mills,"Mills, TX",31.494889,-98.594623
TX,Mitchell,"Mitchell, TX",32.303781,-100.92458
TX,Montague,"Montague, TX",33.676289,-97.724747
TX,Montgomery,"Montgomery, TX",30.302364,-95.503523
TX,Moore,"Moore, TX",35.835676,-101.890502
TX,Morris,"Morris, TX",33.116466,-94.731265
TX,Motley,"Motley, TX",34.058383,-100.793696
TX,Nacogdoches,"Nacogdoches, TX",31.62056,-94.62025
TX,Navarro,"Navarro, TX",32.04845,-96.476908
TX,Newton,"Newton, TX",30.786718,-93.73925
TX,Nolan,"Nolan, TX",32.312338,-100.418108
TX,Nueces,"Nueces, TX",27.739406,-97.521643
TX,Ochiltree,"Ochiltree, TX",36.278744,-100.815864
TX,Oldham,"Oldham, TX",35.401921,-102.59762
TX,Orange,"Orange, TX",30.120918,-93.893358
TX,Palo Pinto,"Palo Pinto, TX",32.75221,-98.317974
TX,Panola,"Panola, TX",32.163978,-94.305156
TX,Parker,"Parker, TX",32.777096,-97.805905
TX,Parmer,"Parmer, TX",34.532163,-102.784853
TX,Pecos,"Pecos, TX",30.770894,-102.71986
TX,Polk,"Polk, TX",30.784553,-94.837338
TX,Potter,"Potter, TX",35.398675,-101.893804
TX,Presidio,"Presidio, TX",30.005891,-104.261619
TX,Rains,"Rains, TX",32.87058,-95.79544
TX,Randall,"Randall, TX",34.962529,-101.895547
TX,Reagan,"Reagan, TX",31.372895,-101.513901
TX,Real,"Real, TX",29.82303,-99.805303
TX,Red River,"Red River, TX",33.619626,-95.048429
TX,Reeves,"Reeves, TX",31.308366,-103.712706
TX,Refugio,"Refugio, TX",28.312496,-97.160479
TX,Roberts,"Roberts, TX",35.836216,-100.807555
TX,Robertson,"Robertson, TX",31.025481,-96.514941
TX,Rockwall,"Rockwall, TX",32.889216,-96.407501
TX,Runnels,"Runnels, TX",31.833311,-99.967856
TX,Rusk,"Rusk, TX",32.109423,-94.756382
TX,Sabine,"Sabine, TX",31.3433,-93.851913
TX,San Augustine,"San Augustine, TX",31.382449,-94.16318
TX,San Jacinto,"San Jacinto, TX",30.574218,-95.162852
TX,San Patricio,"San Patricio, TX",28.011782,-97.517165
TX,San Saba,"San Saba, TX",31.155138,-98.819292
TX,Schleicher,"Schleicher, TX",30.896233,-100.527216
TX,Scurry,"Scurry, TX",32.744462,-100.913399
TX,Shackelford,"Shackelford, TX",32.743788,-99.347045
TX,Shelby,"Shelby, TX",31.790137,-94.142565
TX,Sherman,"Sherman, TX",36.277628,-101.894716
TX,Smith,"Smith, TX",32.377093,-95.26963
TX,Somervell,"Somervell, TX",32.217942,-97.769211
TX,Starr,"Starr, TX",26.546335,-98.715803
TX,Stephens,"Stephens, TX",32.731531,-98.840081
TX,Sterling,"Sterling, TX",31.835774,-101.054911
TX,Stonewall,"Stonewall, TX",33.17958,-100.253807
TX,Sutton,"Sutton, TX",30.517865,-100.505395
TX,Swisher,"Swisher, TX",34.53046,-101.732852
TX,Tarrant,"Tarrant, TX",32.77204,-97.291291
TX,Taylor,"Taylor, TX",32.295684,-99.89322
TX,Terrell,"Terrell, TX",30.232332,-102.072539
TX,Terry,"Terry, TX",33.171229,-102.339284
TX,Throckmorton,"Throckmorton, TX",33.170712,-99.206137
TX,Titus,"Titus, TX",33.214599,-94.966783
TX,Tom Green,"Tom Green, TX",31.401583,-100.461355
TX,Travis,"Travis, TX",30.239513,-97.69127
TX,Trinity,"Trinity, TX",31.087483,-95.153291
TX,Tyler,"Tyler, TX",30.769579,-94.379449
TX,Upshur,"Upshur, TX",32.735878,-94.941649
TX,Upton,"Upton, TX",31.353849,-102.042013
TX,Uvalde,"Uvalde, TX",29.35034,-99.761074
TX,Val Verde,"Val Verde, TX",29.884961,-101.146646
TX,Van Zandt,"Van Zandt, TX",32.558948,-95.836391
TX,Victoria,"Victoria, TX",28.79637,-96.971198
TX,Walker,"Walker, TX",30.74309,-95.569888
TX,Waller,"Waller, TX",30.013578,-95.982102
TX,Ward,"Ward, TX",31.513069,-103.105113
TX,Washington,"Washington, TX",30.215075,-96.410272
TX,Webb,"Webb, TX",27.770584,-99.326641
TX,Wharton,"Wharton, TX",29.278481,-96.229675
TX,Wheeler,"Wheeler, TX",35.392593,-100.253107
TX,Wichita,"Wichita, TX",33.991103,-98.716851
TX,Wilbarger,"Wilbarger, TX",34.08492,-99.24244
TX,Willacy,"Willacy, TX",26.481092,-97.584224
TX,Williamson,"Williamson, TX",30.64903,-97.605069
TX,Wilson,"Wilson, TX",29.174303,-98.085899
TX,Winkler,"Winkler, TX",31.831416,-103.055986
TX,Wise,"Wise, TX",33.219095,-97.653997
TX,Wood,"Wood, TX",32.783588,-95.382166
TX,Yoakum,"Yoakum, TX",33.172397,-102.823771
TX,Young,"Young, TX",33.158787,-98.678267
TX,Zapata,"Zapata, TX",26.996981,-99.182603
TX,Zavala,"Zavala, TX",28.864652,-99.75983
UT,Beaver,"Beaver, UT",38.357535,-113.238948
UT,Box Elder,"Box Elder, UT",41.476021,-113.052922
UT,Cache,"Cache, UT",41.734225,-111.744581
UT,Carbon,"Carbon, UT",39.67005,-110.590357
UT,Daggett,"Daggett, UT",40.890099,-109.505786
UT,Davis,"Davis, UT",41.037045,-112.202123
UT,Duchesne,"Duchesne, UT",40.289649,-110.42983
UT,Emery,"Emery, UT",39.009028,-110.721111
UT,Garfield,"Garfield, UT",37.831622,-111.450886
UT,Grand,"Grand, UT",38.974326,-109.57345
UT,Iron,"Iron, UT",37.882727,-113.290059
UT,Juab,"Juab, UT",39.710827,-112.794262
UT,Kane,"Kane, UT",37.275118,-111.815413
UT,Millard,"Millard, UT",39.09454,-113.525014
UT,Morgan,"Morgan, UT",41.091027,-111.577885
UT,Piute,"Piute, UT",38.335881,-112.129376
UT,Rich,"Rich, UT",41.627598,-111.240227
UT,Salt Lake,"Salt Lake, UT",40.667882,-111.924244
UT,San Juan,"San Juan, UT",37.623064,-109.78932
UT,Sanpete,"Sanpete, UT",39.380588,-111.570451
UT,Sevier,"Sevier, UT",38.746825,-111.81193
UT,Summit,"Summit, UT",40.87206,-110.968486
UT,Tooele,"Tooele, UT",40.467692,-113.124015
UT,Uintah,"Uintah, UT",40.125887,-109.517748
UT,Utah,"Utah, UT",40.120409,-111.668667
UT,Wasatch,"Wasatch, UT",40.334884,-111.161568
UT,Washington,"Washington, UT",37.262531,-113.4878
UT,Wayne,"Wayne, UT",38.261229,-110.990323
UT,Weber,"Weber, UT",41.270355,-111.875879
VT,Addison,"Addison, VT",44.031248,-73.141581
VT,Bennington,"Bennington, VT",43.035325,-73.11146
VT,Caledonia,"Caledonia, VT",44.468791,-72.112168
VT,Chittenden,"Chittenden, VT",44.460676,-73.070525
VT,Essex,"Essex, VT",44.724021,-71.732736
VT,Franklin,"Franklin, VT",44.858964,-72.909402
VT,Grand Isle,"Grand Isle, VT",44.801788,-73.300758
VT,Lamoille,"Lamoille, VT",44.603504,-72.638356
VT,Orange,"Orange, VT",44.003392,-72.369687
VT,Orleans,"Orleans, VT",44.828442,-72.25163
VT,Rutland,"Rutland, VT",43.580844,-73.038196
VT,Washington,"Washington, VT",44.274953,-72.609475
VT,Windham,"Windham, VT",42.999143,-72.716335
VT,Windsor,"Windsor, VT",43.588143,-72.591515
VA,Accomack,"Accomack, VA",37.765944,-75.757807
VA,Albemarle,"Albemarle, VA",38.024184,-78.553506
VA,Alleghany,"Alleghany, VA",37.787905,-80.008669
VA,Amelia,"Amelia, VA",37.336131,-77.973218
VA,Amherst,"Amherst, VA",37.630362,-79.147848
VA,Appomattox,"Appomattox, VA",37.370725,-78.81094
VA,Arlington,"Arlington, VA",38.878337,-77.100703
VA,Augusta,"Augusta, VA",38.167807,-79.146682
VA,Bath,"Bath, VA",38.068988,-79.732898
VA,Bedford,"Bedford, VA",37.312408,-79.527947
VA,Bland,"Bland, VA",37.130612,-81.125853
VA,Botetourt,"Botetourt, VA",37.553193,-79.805318
VA,Brunswick,"Brunswick, VA",36.764531,-77.860916
VA,Buchanan,"Buchanan, VA",37.26812,-82.038151
VA,Buckingham,"Buckingham, VA",37.573928,-78.529169
VA,Campbell,"Campbell, VA",37.210151,-79.095429
VA,Caroline,"Caroline, VA",38.030319,-77.352348
VA,Carroll,"Carroll, VA",36.732426,-80.728043
VA,Charles City,"Charles City, VA",37.361048,-77.054171
VA,Charlotte,"Charlotte, VA",37.014091,-78.661424
VA,Chesterfield,"Chesterfield, VA",37.378434,-77.585847
VA,Clarke,"Clarke, VA",39.115931,-77.992004
VA,Craig,"Craig, VA",37.473129,-80.231734
VA,Culpeper,"Culpeper, VA",38.48593,-77.956476
VA,Cumberland,"Cumberland, VA",37.520189,-78.252836
VA,Dickenson,"Dickenson, VA",37.137081,-82.349208
VA,Dinwiddie,"Dinwiddie, VA",37.073498,-77.635492
VA,Essex,"Essex, VA",37.93948,-76.941871
VA,Fairfax,"Fairfax, VA",38.833743,-77.276117
VA,Fauquier,"Fauquier, VA",38.744103,-77.821585
VA,Floyd,"Floyd, VA",36.931438,-80.350309
VA,Fluvanna,"Fluvanna, VA",37.830606,-78.284445
VA,Franklin,"Franklin, VA",36.99235,-79.883959
VA,Frederick,"Frederick, VA",39.203637,-78.263916
VA,Giles,"Giles, VA",37.31193,-80.717178
VA,Gloucester,"Gloucester, VA",37.403541,-76.523505
VA,Goochland,"Goochland, VA",37.724166,-77.914273
VA,Grayson,"Grayson, VA",36.656303,-81.225337
VA,Greene,"Greene, VA",38.297981,-78.470163
VA,Greensville,"Greensville, VA",36.680225,-77.560261
VA,Halifax,"Halifax, VA",36.766461,-78.939614
VA,Hanover,"Hanover, VA",37.760166,-77.490992
VA,Henrico,"Henrico, VA",37.437521,-77.300333
VA,Henry,"Henry, VA",36.620593,-79.980584
VA,Highland,"Highland, VA",38.356672,-79.567958
VA,Isle of Wight,"Isle of Wight, VA",36.901418,-76.707569
VA,James City,"James City, VA",37.324427,-76.778319
VA,King and Queen,"King and Queen, VA",37.720995,-76.89109
VA,King George,"King George, VA",38.277179,-77.162702
VA,King William,"King William, VA",37.70826,-77.091054
VA,Lancaster,"Lancaster, VA",37.703831,-76.413199
VA,Lee,"Lee, VA",36.702162,-83.130334
VA,Loudoun,"Loudoun, VA",39.08113,-77.638857
VA,Louisa,"Louisa, VA",37.971681,-77.959178
VA,Lunenburg,"Lunenburg, VA",36.945757,-78.242313
VA,Madison,"Madison, VA",38.412059,-78.276961
VA,Mathews,"Mathews, VA",37.425348,-76.268808
VA,Mecklenburg,"Mecklenburg, VA",36.687256,-78.368959
VA,Middlesex,"Middlesex, VA",37.606828,-76.527958
VA,Montgomery,"Montgomery, VA",37.174885,-80.387314
VA,Nelson,"Nelson, VA",37.790016,-78.879394
VA,New Kent,"New Kent, VA",37.498974,-76.993339
VA,Northampton,"Northampton, VA",37.302629,-75.923868
VA,Northumberland,"Northumberland, VA",37.856974,-76.379687
VA,Nottoway,"Nottoway, VA",37.143696,-78.052162
VA,Orange,"Orange, VA",38.250439,-78.00998
VA,Page,"Page, VA",38.623751,-78.490471
VA,Patrick,"Patrick, VA",36.667327,-80.286141
VA,Pittsylvania,"Pittsylvania, VA",36.821721,-79.398502
VA,Powhatan,"Powhatan, VA",37.549404,-77.912855
VA,Prince Edward,"Prince Edward, VA",37.224881,-78.432957
VA,Prince George,"Prince George, VA",37.187326,-77.220993
VA,Prince William,"Prince William, VA",38.702332,-77.478887
VA,Pulaski,"Pulaski, VA",37.063385,-80.713444
VA,Rappahannock,"Rappahannock, VA",38.684522,-78.168824
VA,Richmond,"Richmond, VA",37.942894,-76.730561
VA,Roanoke,"Roanoke, VA",37.331077,-80.19011
VA,Rockbridge,"Rockbridge, VA",37.814517,-79.447754
VA,Rockingham,"Rockingham, VA",38.511257,-78.876307
VA,Russell,"Russell, VA",36.93342,-82.095934
VA,Scott,"Scott, VA",36.712778,-82.613627
VA,Shenandoah,"Shenandoah, VA",38.856204,-78.573987
VA,Smyth,"Smyth, VA",36.842318,-81.539786
VA,Southampton,"Southampton, VA",36.720173,-77.103856
VA,Spotsylvania,"Spotsylvania, VA",38.182311,-77.65628
VA,Stafford,"Stafford, VA",38.418933,-77.459043
VA,Surry,"Surry, VA",37.119761,-76.880172
VA,Sussex,"Sussex, VA",36.926645,-77.259732
VA,Tazewell,"Tazewell, VA",37.125395,-81.562924
VA,Warren,"Warren, VA",38.908187,-78.207131
VA,Washington,"Washington, VA",36.747813,-81.950291
VA,Westmoreland,"Westmoreland, VA",38.109191,-76.80417
VA,Wise,"Wise, VA",36.974561,-82.62156
VA,Wythe,"Wythe, VA",36.901471,-81.084209
VA,York,"York, VA",37.220914,-76.395533
VA,Alexandria [9],"Alexandria [9], VA",38.818343,-77.082026
VA,Bedford [9],"Bedford [9], VA",37.338156,-79.520705
VA,Bristol [9],"Bristol [9], VA",36.616954,-82.157564
VA,Buena Vista [9],"Buena Vista [9], VA",37.731663,-79.356375
VA,Charlottesville [9],"Charlottesville [9], VA",38.037658,-78.485381
VA,Chesapeake [9],"Chesapeake [9], VA",36.679376,-76.301788
VA,Colonial Heights [9],"Colonial Heights [9], VA",37.261685,-77.396804
VA,Covington [9],"Covington [9], VA",37.778143,-79.986039
VA,Danville [9],"Danville [9], VA",36.583334,-79.408071
VA,Emporia [9],"Emporia [9], VA",36.696182,-77.535975
VA,Fairfax [9],"Fairfax [9], VA",38.853183,-77.299025
VA,Falls Church [9],"Falls Church [9], VA",38.883787,-77.174639
VA,Franklin [9],"Franklin [9], VA",36.684014,-76.941396
VA,Fredericksburg [9],"Fredericksburg [9], VA",38.299272,-77.486658
VA,Galax [9],"Galax [9], VA",36.66564,-80.914308
VA,Hampton [9],"Hampton [9], VA",37.04803,-76.297149
VA,Harrisonburg [9],"Harrisonburg [9], VA",38.436013,-78.874197
VA,Hopewell [9],"Hopewell [9], VA",37.29101,-77.298944
VA,Lexington [9],"Lexington [9], VA",37.782332,-79.44432
VA,Lynchburg [9],"Lynchburg [9], VA",37.399016,-79.195458
VA,Manassas [9],"Manassas [9], VA",38.747561,-77.484727
VA,Manassas Park [9],"Manassas Park [9], VA",38.768991,-77.448681
VA,Martinsville [9],"Martinsville [9], VA",36.683527,-79.863648
VA,Newport News [9],"Newport News [9], VA",37.075978,-76.521719
VA,Norfolk [9],"Norfolk [9], VA",36.923015,-76.244641
VA,Norton [9],"Norton [9], VA",36.931549,-82.625996
VA,Petersburg [9],"Petersburg [9], VA",37.20473,-77.392368
VA,Poquoson [9],"Poquoson [9], VA",37.12836,-76.303534
VA,Portsmouth [9],"Portsmouth [9], VA",36.85943,-76.356269
VA,Radford [9],"Radford [9], VA",37.120036,-80.557048
VA,Richmond [9],"Richmond [9], VA",37.531399,-77.476009
VA,Roanoke [9],"Roanoke [9], VA",37.27783,-79.958472
VA,Salem [9],"Salem [9], VA",37.285333,-80.055241
VA,Staunton [9],"Staunton [9], VA",38.158056,-79.061501
VA,Suffolk [9],"Suffolk [9], VA",36.697157,-76.634781
VA,Virginia Beach [9],"Virginia Beach [9], VA",36.779322,-76.02402
VA,Waynesboro [9],"Waynesboro [9], VA",38.067157,-78.90142
VA,Williamsburg [9],"Williamsburg [9], VA",37.269293,-76.706717
VA,Winchester [9],"Winchester [9], VA",39.173869,-78.176356
WA,Adams,"Adams, WA",47.00484,-118.533308
WA,Asotin,"Asotin, WA",46.181861,-117.227781
WA,Benton,"Benton, WA",46.228072,-119.516864
WA,Chelan,"Chelan, WA",47.859892,-120.618543
